movie_id,title,language,budget,revenue,release_date,year,release_month,runtime,popularity,tmdb_vote_count,rating_count,analysis_vote_count,avg_rating,roi,genres,primary_genre
41115,Garage Olimpo,es,0,0,1999-05-16,1999,5,98,1.1225,14,0,14,,,Drama,Drama
41116,The Shock Doctrine,en,0,0,2009-09-01,2009,9,79,0.8518,16,0,16,,,Documentary,Documentary
41118,Scrooge,en,0,0,1935-11-30,1935,11,78,0.3431,7,0,7,,,Action|Comedy|Drama|Family|Fantasy,Action
41120,Rush: Beyond the Lighted Stage,en,0,0,2010-06-29,2010,6,107,0.8354,21,0,21,,,Documentary|Music,Documentary
41121,暖春,zh,0,0,2003-04-01,2003,4,100,0.1025,2,0,2,,,Drama|Foreign,Drama
41123,Lourdes,fr,2500000,0,2009-09-11,2009,9,96,6.5097,13,0,13,,,Drama,Drama
41125,We of the Never Never,en,0,0,1982-11-04,1982,11,134,0.1422,2,0,2,,,Drama,Drama
41127,Norma Jean & Marilyn,en,0,0,1996-05-18,1996,5,139,0.5429,4,0,4,,,Drama|History,Drama
41128,Snapdragon,en,0,0,1993-12-01,1993,12,96,1.4005,6,0,6,,,Mystery|Romance|Thriller,Mystery
41131,The Search,en,0,0,1948-03-26,1948,3,104,2.2146,15,0,15,,,Drama|War,Drama
41135,Operation: Endgame,en,0,0,2010-07-20,2010,7,82,8.5342,63,0,63,,,Action|Adventure|Comedy|Thriller,Action
41141,Raja 1918,en,2691570,0,2007-11-30,2007,11,114,0.6521,9,0,9,,,Drama|History,Drama
41142,Täällä Pohjantähden alla,en,6153120,0,2009-12-04,2009,12,193,0.3204,6,0,6,,,Drama|History,Drama
41144,To Save A Life,en,0,0,2009-11-05,2009,11,120,1.4524,21,0,21,,,Drama,Drama
41149,Macbeth,en,0,0,1979-02-02,1979,2,145,0.398,2,0,2,,,Drama|Foreign,Drama
41153,I Bought a Vampire Motorcycle,en,0,0,1990-07-06,1990,7,101,1.081,5,0,5,,,Comedy|Horror,Comedy
41154,Men in Black 3,en,225000000,624026776,2012-05-23,2012,5,106,10.6844,4228,13,4228,6.38,2.7735,Action|Comedy|Science Fiction,Action
41156,I Am Comic,en,0,0,2010-01-10,2010,1,87,1.0518,6,0,6,,,Comedy|Documentary,Comedy
41158,暗花,cn,0,0,1998-01-01,1998,1,81,1.468,8,0,8,,,Action|Crime|Drama|Thriller,Action
41160,The Match,en,0,0,1999-08-13,1999,8,95,1.2256,6,0,6,,,Comedy|Romance,Comedy
41163,In a Day,en,0,0,2006-03-08,2006,3,81,0.9899,9,0,9,,,Comedy|Drama|Romance,Comedy
41164,Talent for the Game,en,0,0,1991-04-26,1991,4,91,0.262,1,0,1,,,Drama,Drama
41165,Nora,en,0,0,2000-04-05,2000,4,106,1.1299,6,0,6,,,Drama,Drama
41166,Plenty,en,0,0,1985-09-20,1985,9,124,0.6372,8,1,8,8.0,,Drama|Romance,Drama
41171,Noel,en,0,0,2004-11-12,2004,11,96,3.1009,53,0,53,,,Drama|Romance,Drama
41180,The Client List,en,0,0,2010-07-19,2010,7,88,3.7236,67,0,67,,,Drama,Drama
41182,The Boxer,en,0,0,2009-04-18,2009,4,0,0.5717,2,0,2,,,Drama|Foreign,Drama
41183,Dallas 362,en,0,18928,2003-09-12,2003,9,100,0.6316,2,0,2,,,Drama,Drama
41186,지금 사랑하는 사람과 살고 있습니까?,ko,0,0,2007-08-15,2007,8,116,0.2017,3,0,3,,,Romance,Romance
41187,Yazgı,tr,0,0,2001-02-01,2001,2,119,0.4686,6,0,6,,,Drama,Drama
41188,Bhagam Bhag,en,0,0,2006-12-22,2006,12,157,0.5248,13,0,13,,,Comedy|Drama|Foreign|Romance|Thriller,Comedy
41189,The Dying Gaul,en,0,0,2005-01-01,2005,1,95,0.9787,8,0,8,,,Drama,Drama
41198,向左走向右走,cn,0,0,2003-08-11,2003,8,96,1.0054,13,0,13,,,Romance,Romance
41201,L'illusionniste,fr,18000000,5602431,2010-02-16,2010,2,80,6.9716,177,1,177,7.0,0.3112,Animation|Drama,Animation
41203,Neighbor,en,0,0,2009-07-28,2009,7,90,0.6574,7,0,7,,,Horror|Thriller,Horror
41204,On Moonlight Bay,en,0,0,1951-07-26,1951,7,95,0.4352,6,1,6,7.0,,Comedy|Music|Romance,Comedy
41205,Tuntematon sotilas,en,0,0,1985-12-06,1985,12,198,0.7709,13,0,13,,,Drama|War,Drama
41206,A Double Life,en,0,0,1947-12-25,1947,12,104,0.8189,13,1,13,6.0,,Crime|Drama|Thriller,Crime
41209,WiseGirls,en,0,0,2002-12-06,2002,12,96,1.4359,8,0,8,,,Action|Comedy|Drama|Thriller,Action
41210,The Switch,en,19000000,49830607,2010-05-11,2010,5,101,5.6954,599,2,599,5.5,2.6227,Comedy|Drama|Romance,Comedy
41211,L'arnacoeur,fr,8700000,47355187,2010-03-17,2010,3,105,5.5467,388,0,388,,5.4431,Comedy|Romance,Comedy
41212,Titicut Follies,en,0,0,1967-09-23,1967,9,84,1.4844,23,1,23,6.0,,Documentary,Documentary
41213,Baron Prášil,cs,0,0,1962-09-21,1962,9,83,1.1762,8,0,8,,,Adventure|Animation|Fantasy,Adventure
41214,Knock on Any Door,en,900000,0,1949-01-01,1949,1,100,1.1938,10,0,10,,,Crime|Drama,Crime
41215,Black Death,en,0,265318,2010-06-07,2010,6,102,12.1838,252,1,252,8.0,,Action|Drama|Horror|Mystery|Thriller,Action
41216,Legend of the Guardians: The Owls of Ga'Hoole,en,80000000,140073390,2010-07-10,2010,7,97,17.674,715,1,715,4.0,1.7509,Adventure|Animation|Family|Fantasy,Adventure
41225,Histoires extraordinaires,fr,0,0,1968-05-16,1968,5,121,1.7943,24,1,24,4.0,,Drama|Horror|Mystery,Drama
41227,A Place Called Chiapas,en,891000,229000,1998-02-20,1998,2,89,0.1792,5,0,5,,0.257,Documentary,Documentary
41228,Pyšná princezna,en,0,0,1952-09-26,1952,9,94,0.5825,7,0,7,,,Comedy|Drama|Family|Romance,Comedy
41233,Step Up 3D,en,30000000,159291809,2010-08-04,2010,8,107,9.1118,595,0,595,,5.3097,Drama|Romance,Drama
41234,Blind Alley,en,0,0,1939-05-11,1939,5,69,0.736,4,0,4,,,Crime,Crime
41235,Ritual,en,0,0,2002-01-01,2002,1,99,2.4676,20,0,20,,,Horror,Horror
41237,They Are Among Us,en,0,0,2004-05-14,2004,5,99,0.5258,4,0,4,,,Horror|Science Fiction|TV Movie|Thriller,Horror
41240,Bastard Out of Carolina,en,0,0,1996-12-15,1996,12,97,1.4033,19,2,19,6.0,,Drama,Drama
41241,Hard Time: Hostage Hotel,en,0,0,1999-11-14,1999,11,88,0.16,2,0,2,,,Action|TV Movie|Thriller,Action
41242,Tensión sexual no resuelta,es,0,0,2010-03-18,2010,3,93,0.8749,6,0,6,,,Comedy|Romance,Comedy
41243,Creator,en,0,0,1985-09-20,1985,9,107,3.6501,18,0,18,,,Comedy|Romance|Science Fiction,Comedy
41244,Ying hung boon sik III jik yeung ji gor,cn,0,0,1989-10-20,1989,10,114,1.8334,14,0,14,,,Action|Thriller|War,Action
41245,박하사탕,ko,0,0,1999-12-31,1999,12,130,1.7859,41,0,41,,,Drama,Drama
41248,La Fille du RER,fr,0,0,2009-03-18,2009,3,105,1.7843,10,0,10,,,Drama|Romance,Drama
41252,Raincoat,hi,0,0,2004-12-24,2004,12,120,0.4399,4,0,4,,,Drama|Romance,Drama
41253,Damn Yankees!,en,0,0,1958-07-23,1958,7,111,0.8822,9,2,9,7.0,,Comedy|Fantasy|Music,Comedy
41261,１リットルの涙,ja,0,0,2005-02-05,2005,2,98,0.6071,7,0,7,,,Drama,Drama
41263,The Brotherhood of Justice,en,0,0,1986-05-18,1986,5,97,0.844,6,0,6,,,Action|Drama|Thriller,Action
41264,Africa Addio,it,0,0,1966-02-11,1966,2,122,1.2794,3,0,3,,,Documentary,Documentary
41272,Rompecabezas,es,0,0,2010-06-23,2010,6,87,0.1679,2,0,2,,,Drama,Drama
41273,Tournée,fr,0,0,2010-06-30,2010,6,111,1.993,22,0,22,,,Comedy|Drama,Comedy
41275,Python,en,0,0,2000-08-09,2000,8,99,1.7648,24,0,24,,,Comedy|Horror|Science Fiction,Comedy
41276,The Life and Times of Hank Greenberg,en,0,0,2000-01-12,2000,1,90,0.1361,2,4,4,7.0,,Documentary|Family,Documentary
41277,La grande séduction,fr,0,0,2003-05-20,2003,5,108,1.8471,18,1,18,10.0,,Comedy|Drama,Comedy
41278,Alice in Wonderland,en,0,0,1903-10-17,1903,10,9,0.7083,20,0,20,,,Fantasy,Fantasy
41279,The Three Stooges Meet Hercules,en,0,0,1962-02-15,1962,2,89,0.4849,3,0,3,,,Action|Comedy|Science Fiction,Action
41280,Private Lessons,en,2800000,26279000,1981-08-21,1981,8,87,8.1739,23,0,23,,9.3854,Comedy|Romance,Comedy
41281,Moondance Alexander,en,0,37895,2007-04-22,2007,4,94,0.896,13,0,13,,,Drama|Family,Drama
41282,Skipped Parts,en,0,0,2000-06-06,2000,6,100,1.976,21,0,21,,,Comedy|Drama|Romance,Comedy
41283,Faster,en,24000000,23081726,2010-11-23,2010,11,98,9.015,577,0,577,,0.9617,Action|Crime|Drama|Thriller,Action
41288,Rocky Marciano,en,0,0,1999-05-15,1999,5,100,1.2384,10,0,10,,,Drama,Drama
41289,Bloodfight,en,0,0,1989-06-24,1989,6,100,0.256,1,0,1,,,Action,Action
41291,One from the Heart,en,0,0,1982-02-12,1982,2,107,1.4298,20,1,20,1.0,,Drama|Music|Romance,Drama
41292,世界,zh,0,0,2005-03-18,2005,3,143,0.8032,18,0,18,,,Drama,Drama
41294,¡Por mis... pistolas!,es,0,0,1968-08-21,1968,8,123,0.5496,3,0,3,,,Adventure|Comedy|Western,Adventure
41298,El patrullero 777,es,0,0,1978-04-27,1978,4,120,0.3157,2,0,2,,,Comedy,Comedy
41301,Nature of the Beast,en,0,0,2007-10-21,2007,10,90,0.214,5,0,5,,,Comedy|Horror|Romance|Thriller,Comedy
41308,El padrecito,es,0,0,1964-09-03,1964,9,130,1.2064,4,0,4,,,Comedy,Comedy
41311,El analfabeto,es,0,0,1961-09-07,1961,9,128,0.254,3,0,3,,,Comedy,Comedy
41312,Angels One Five,en,0,0,1952-03-19,1952,3,98,0.8272,13,0,13,,,Drama|War,Drama
41313,The Tune,en,0,0,1992-09-04,1992,9,69,0.0147,6,0,6,,,Animation|Comedy|Music,Animation
41316,Unprecedented: The 2000 Presidential Election,en,0,0,2002-09-17,2002,9,50,0.2031,4,1,4,8.0,,Documentary,Documentary
41324,Fidel: The Untold Story,en,0,0,2001-08-02,2001,8,91,0.7026,9,0,9,,,Documentary,Documentary
41326,American Dream,en,0,269823,1990-09-28,1990,9,98,0.0759,2,1,2,8.0,,Documentary,Documentary
41331,The Garden,en,0,0,2008-08-17,2008,8,80,0.2528,5,0,5,,,Documentary,Documentary
41338,그때 그 사람들,ko,0,0,2005-02-03,2005,2,102,0.4068,10,0,10,,,Comedy,Comedy
41339,Tapped,en,0,0,2009-07-31,2009,7,76,0.4643,8,0,8,,,Documentary,Documentary
41342,Baseline,en,0,0,2010-06-02,2010,6,96,0.3524,3,0,3,,,Action|Crime|Drama,Action
41343,食神,cn,0,0,1996-12-21,1996,12,95,1.8803,34,0,34,,,Comedy,Comedy
41345,Shank,en,0,0,2010-08-21,2010,8,90,2.7923,29,0,29,,,Action|Drama|Thriller,Action
41347,The Cat's-Paw,en,0,0,1934-08-07,1934,8,102,0.3289,1,0,1,,,Comedy,Comedy
41348,Why Worry?,en,0,0,1923-09-09,1923,9,60,0.1415,3,0,3,,,Adventure|Comedy,Adventure
41349,The Milky Way,en,0,0,1936-02-07,1936,2,89,0.4802,4,0,4,,,Comedy,Comedy
41355,The Memphis Belle: A Story of a Flying Fortress,en,0,0,1944-04-13,1944,4,45,0.0574,1,0,1,,,Documentary,Documentary
41357,Summer of '42,en,0,0,1971-04-09,1971,4,103,2.9556,31,1,31,8.0,,Comedy|Drama|Romance,Comedy
41360,Hunter Prey,en,425000,0,2009-01-01,2009,1,90,2.259,42,0,42,,,Science Fiction|Thriller,Science Fiction
41365,スレイヤーズごぅじゃす,ja,0,0,1998-01-01,1998,1,64,0.3103,3,0,3,,,Adventure|Animation|Comedy|Fantasy,Adventure
41366,New World Disorder,en,0,0,1999-12-03,1999,12,94,0.6851,2,0,2,,,Action|Thriller,Action
41368,The Rescue,en,0,0,1988-08-05,1988,8,97,0.4539,6,0,6,,,Action|Adventure|Drama,Action
41371,#1 Cheerleader Camp,en,0,0,2010-07-27,2010,7,95,1.1904,23,0,23,,,Comedy|Drama,Comedy
41374,The First Power,en,10000000,22424195,1990-04-06,1990,4,98,1.9429,15,0,15,,2.2424,Crime|Horror|Thriller,Crime
41377,洪文定三破白蓮教,zh,0,0,1980-01-01,1980,1,95,0.5472,7,0,7,,,Action,Action
41378,五遁忍術,zh,0,0,1982-04-21,1982,4,107,2.4535,16,0,16,,,Action,Action
41380,敗家仔,cn,0,0,1981-11-10,1981,11,100,0.3683,8,0,8,,,Action|Adventure|Comedy|Foreign,Action
41381,पुकार,hi,0,0,2000-02-11,2000,2,0,0.1426,4,0,4,,,Action|Drama|Thriller,Action
41382,Lottery Ticket,en,0,0,2010-08-20,2010,8,99,6.7209,56,0,56,,,Comedy,Comedy
41383,少林五祖,zh,0,0,1974-12-25,1974,12,105,0.9912,11,0,11,,,Action|Drama,Action
41384,The Grateful Dead,en,0,0,1977-06-02,1977,6,132,1.0865,8,0,8,,,Documentary|Music,Documentary
41385,Final Approach,en,0,0,1991-12-06,1991,12,100,0.3437,6,0,6,,,Action|Horror|Mystery|Science Fiction|Thriller,Action
41386,The Fearless Freaks,en,0,0,2005-05-25,2005,5,100,0.8375,8,0,8,,,Documentary|Music,Documentary
41387,國產凌凌漆,cn,0,0,1994-10-13,1994,10,94,2.2784,24,0,24,,,Action|Comedy,Action
41391,Vredens dag,da,0,0,1943-09-13,1943,9,97,3.1197,41,1,41,7.0,,Drama|Romance,Drama
41393,Zyzzyx Road,en,2000000,30,2006-02-25,2006,2,90,0.7176,4,0,4,,0.0,Thriller,Thriller
41394,"The Looney, Looney, Looney Bugs Bunny Movie",en,0,0,1981-11-20,1981,11,79,1.027,13,1,13,10.0,,Animation|Comedy|Family,Animation
41397,Joan Rivers: A Piece of Work,en,0,0,2010-01-25,2010,1,84,0.7564,13,2,13,6.0,,Documentary,Documentary
41400,戀愛行星,cn,0,0,2002-03-28,2002,3,111,0.2142,2,0,2,,,Drama|Fantasy|Foreign|Romance|Science Fiction,Drama
41402,Let Me In,en,20000000,24145613,2010-10-01,2010,10,116,11.1195,656,4,656,6.5,1.2073,Drama|Horror|Mystery,Drama
41411,La Rafle,en,20000000,0,2010-03-10,2010,3,115,6.9515,325,0,325,,,Drama|History|War,Drama
41413,Scusa ma ti voglio sposare,it,0,0,2010-02-12,2010,2,106,6.9942,99,0,99,,,Comedy|Romance,Comedy
41415,The Shape of Things to Come,en,0,0,1979-05-04,1979,5,98,0.5571,6,0,6,,,Science Fiction,Science Fiction
41416,一页台北,zh,0,0,2010-04-02,2010,4,85,1.5743,11,0,11,,,Comedy|Foreign,Comedy
41417,Firestorm,en,19000000,0,1998-01-08,1998,1,89,1.5372,17,4,17,5.0,,Action|Adventure|Thriller,Action
41419,Mammoth,en,0,0,2006-04-22,2006,4,90,4.8531,13,0,13,,,Action|Comedy|Horror|Science Fiction,Action
41422,Water's Edge,en,0,0,2003-10-09,2003,10,96,0.2351,1,0,1,,,Thriller,Thriller
41423,Eighteen,en,0,0,2005-01-01,2005,1,101,0.5724,3,1,3,10.0,,Drama,Drama
41426,Jubilee,en,0,0,1978-02-01,1978,2,106,1.1155,16,1,16,9.0,,Comedy|Drama|Fantasy|Music,Comedy
41427,Questo piccolo grande amore,it,0,0,2009-02-11,2009,2,0,1.1431,23,0,23,,,,Unknown
41428,鉄男,ja,0,0,1989-07-01,1989,7,67,5.4568,110,4,110,8.25,,Horror|Science Fiction,Horror
41434,Don't Look Up,en,0,0,2009-09-24,2009,9,98,1.8948,16,0,16,,,Horror,Horror
41436,Paranormal Activity 2,en,3000000,177512032,2010-10-20,2010,10,91,7.3889,734,1,734,7.0,59.1707,Horror|Thriller,Horror
41439,Saw 3D,en,20000000,136150434,2010-10-21,2010,10,90,16.6267,758,2,758,5.5,6.8075,Crime|Horror,Crime
41441,The Sword with No Name,ko,0,0,2009-09-24,2009,9,124,1.0089,16,0,16,,,Action|Drama,Action
41443,Resurrecting the Street Walker,en,0,0,2009-01-01,2009,1,80,0.1106,3,0,3,,,,Unknown
41445,Psychosis,en,1200000,0,2010-07-19,2010,7,89,0.964,16,0,16,,,Horror|Mystery|Thriller,Horror
41446,Scream 4,en,40000000,97138686,2011-04-11,2011,4,111,10.0007,930,0,930,,2.4285,Horror|Mystery,Horror
41453,Umi wa miteita,ja,0,0,2002-07-27,2002,7,119,1.5509,4,0,4,,,Drama|Foreign|Romance,Drama
41454,Oldboys,da,0,0,2009-12-25,2009,12,100,0.3041,7,0,7,,,Comedy|Drama,Comedy
41461,The Iceman Cometh,en,0,0,1973-11-10,1973,11,239,0.5447,7,0,7,,,Drama,Drama
41462,The Hitch-Hiker,en,0,0,1953-10-16,1953,10,71,2.2117,28,1,28,7.0,,Crime|Thriller,Crime
41463,My Favorite Wife,en,0,0,1940-05-17,1940,5,88,2.0634,32,2,32,8.0,,Comedy|Romance,Comedy
41464,Europa '51,it,0,0,1952-08-28,1952,8,113,1.1491,17,0,17,,,Drama,Drama
41465,Life with Father,en,0,0,1947-09-13,1947,9,118,0.8803,13,1,13,6.0,,Comedy|Family,Comedy
41468,Last of the Comanches,en,0,0,1953-02-01,1953,2,85,1.059,5,0,5,,,Action|Adventure|Western,Action
41469,Next Stop Wonderland,en,0,0,1998-08-21,1998,8,96,0.798,21,4,21,7.75,,Comedy|Drama|Romance,Comedy
41471,子連れ狼 子を貸し腕貸しつかまつる,ja,0,0,1972-04-01,1972,4,83,1.8397,36,0,36,,,Action|Drama,Action
41472,花と蛇,ja,0,0,2004-03-13,2004,3,115,2.0508,8,0,8,,,Drama|Romance|Thriller,Drama
41474,子連れ狼 死に風に向う乳母車,ja,0,0,1972-08-01,1972,8,89,1.6456,30,1,30,8.0,,Action|Drama,Action
41475,Bright Leaves,en,0,0,2004-04-28,2004,4,107,0.3518,7,0,7,,,Documentary,Documentary
41477,子連れ狼 親の心子の心,ja,0,0,1972-11-15,1972,11,81,1.6099,29,0,29,,,Action|Foreign,Action
41478,Panther,en,0,6834525,1995-11-10,1995,11,124,7.1601,6,0,6,,,Drama,Drama
41479,The Joneses,en,10000000,7022728,2009-09-13,2009,9,96,6.6322,212,1,212,7.0,0.7023,Comedy|Drama,Comedy
41480,Sherman's March,en,0,0,1985-11-13,1985,11,157,0.0036,10,1,10,4.0,,Documentary,Documentary
41482,子連れ狼 冥府魔道,ja,0,0,1973-01-01,1973,1,89,2.0078,32,0,32,,,Action,Action
41483,Tamo i ovde,sr,0,0,2009-09-08,2009,9,85,0.1835,3,0,3,,,Comedy|Drama|Romance,Comedy
41486,子連れ狼 地獄へ行くぞ!大五郎,ja,0,0,1974-01-01,1974,1,83,2.1119,29,0,29,,,Action|Foreign,Action
41487,Blonde Ice,en,0,0,1948-07-24,1948,7,73,0.402,6,0,6,,,Horror|Thriller,Horror
41488,The Statement,en,0,0,2003-12-12,2003,12,120,3.2356,23,1,23,8.0,,Drama|Thriller,Drama
41493,Karlsson på taket,sv,0,0,2002-09-27,2002,9,77,0.5542,6,0,6,,,Animation|Family,Animation
41495,Johnny Eager,en,0,0,1941-12-09,1941,12,107,1.6715,9,1,9,5.0,,Drama,Drama
41496,A Dog Year,en,0,0,2009-09-03,2009,9,80,5.2097,15,0,15,,,Comedy|Drama,Comedy
41497,American Soldiers: A Day in Iraq,en,0,0,2005-05-11,2005,5,103,0.347,2,0,2,,,Action|Drama|History|Thriller|War,Action
41498,ONE PIECE FILM STRONG WORLD,ja,0,53000000,2009-12-12,2009,12,114,4.9589,68,1,68,10.0,,Adventure|Animation|Fantasy,Adventure
41499,Barbe Bleue,fr,0,0,2009-10-06,2009,10,80,0.888,9,0,9,,,Drama|Fantasy|Foreign|Thriller,Drama
41503,Three Coins in the Fountain,en,0,0,1954-05-01,1954,5,102,1.2019,13,0,13,,,Drama,Drama
41504,L'Enfer d'Henri-Georges Clouzot,fr,0,0,2009-10-01,2009,10,102,0.7664,11,0,11,,,Documentary|Foreign,Documentary
41505,Shelter,en,22000000,851517,2010-03-27,2010,3,112,11.6344,213,0,213,,0.0387,Horror|Mystery|Thriller,Horror
41508,Sorstalanság,hu,0,0,2005-02-10,2005,2,140,5.8247,29,0,29,,,Drama|War,Drama
41513,The Smurfs,en,110000000,563749323,2011-07-29,2011,7,103,10.2198,1201,3,1201,4.0,5.125,Adventure|Animation|Comedy|Family|Fantasy,Adventure
41515,Yogi Bear,en,80000000,201584141,2010-12-11,2010,12,80,6.5983,228,1,228,4.0,2.5198,Adventure|Animation|Comedy|Family,Adventure
41516,The Mole People,en,0,0,1956-12-01,1956,12,77,0.8833,14,0,14,,,Adventure|Fantasy|Horror|Science Fiction,Adventure
41517,Ra.One,hi,0,0,2011-10-24,2011,10,156,5.2511,89,0,89,,,Action|Adventure|Science Fiction,Action
41518,Guzaarish,hi,0,0,2010-11-18,2010,11,135,2.1757,34,0,34,,,Drama|Romance,Drama
41520,Chico Xavier,pt,0,0,2010-04-02,2010,4,124,1.0516,14,0,14,,,Drama,Drama
41521,Mr. Hobbs Takes a Vacation,en,2000000,0,1962-06-15,1962,6,116,3.0405,22,0,22,,,Comedy|Family,Comedy
41522,The Phantom,en,0,0,2009-12-20,2009,12,176,0.4832,11,0,11,,,Action|Science Fiction,Action
41530,Kvinden der drømte om en mand,da,4000000,0,2010-01-21,2010,1,100,0.311,5,0,5,,,Drama|Romance,Drama
41536,มนุษย์เหล็กไหล,th,2000000,0,2006-08-09,2006,8,106,0.2167,4,0,4,,,Action|Adventure,Action
41545,Царь,en,15000000,0,2009-11-04,2009,11,119,2.1831,11,0,11,,,Drama|History,Drama
41551,Strange Bargain,en,0,0,1949-11-05,1949,11,68,0.3854,3,0,3,,,Mystery|Thriller,Mystery
41552,Black Hand,en,0,0,1950-03-12,1950,3,92,0.6146,3,0,3,,,Crime|Drama,Crime
41553,Time Table,en,0,0,1956-02-08,1956,2,79,0.7303,5,0,5,,,Crime,Crime
41556,The Romantics,en,4500000,123820,2010-09-10,2010,9,95,8.7863,83,1,83,6.0,0.0275,Comedy|Drama|Romance,Comedy
41558,Separation City,en,0,0,2009-08-06,2009,8,107,0.443,8,0,8,,,Comedy|Romance,Comedy
41559,The Job,en,0,0,2009-09-26,2009,9,99,1.3221,4,0,4,,,Comedy|Drama|Thriller,Comedy
41566,New York Doll,en,0,0,2005-01-01,2005,1,75,0.329,8,0,8,,,Documentary|Music,Documentary
41568,Tales from the Crapper,en,0,0,2004-01-29,2004,1,90,1.5874,7,0,7,,,Comedy|Horror|Science Fiction,Comedy
41569,The Nomi Song,en,0,0,2004-03-23,2004,3,98,0.469,5,1,5,9.0,,Documentary|Foreign,Documentary
41571,The Heart of the World,xx,0,0,2000-09-07,2000,9,6,1.0716,22,0,22,,,Drama|Science Fiction,Drama
41574,Mosquito,en,0,0,1995-05-20,1995,5,92,1.3507,18,0,18,,,Horror|Science Fiction,Horror
41577,Tokyo Fist,ja,0,0,1995-01-01,1995,1,87,1.6739,29,0,29,,,Action|Drama|Romance|Thriller,Action
41578,Floundering,en,0,0,1994-01-01,1994,1,96,0.4575,4,0,4,,,Comedy|Romance,Comedy
41579,Getting Even with Dad,en,30000000,0,1994-06-17,1994,6,109,2.4105,43,2,43,5.0,,Comedy|Crime|Family,Comedy
41580,Le colonel Chabert,fr,0,0,1994-01-01,1994,1,110,0.9343,9,1,9,8.0,,Drama,Drama
41581,Незнайка на Луне,ru,0,0,1997-05-01,1997,5,151,0.5073,6,0,6,,,Adventure|Animation|Comedy,Adventure
41582,Monkey Trouble,en,0,16453258,1994-03-18,1994,3,96,2.8045,41,0,41,,,Comedy|Family,Comedy
41583,Marrakech Express,it,0,0,1989-11-01,1989,11,110,2.2253,22,0,22,,,Comedy,Comedy
41586,K-911,en,0,0,1999-12-07,1999,12,91,5.1901,50,0,50,,,Action|Comedy|Crime|Mystery,Action
41587,Mother's Boys,en,8000000,0,1994-03-17,1994,3,96,2.1015,17,0,17,,,Drama|Thriller,Drama
41588,The New Age,en,0,0,1994-09-16,1994,9,112,0.5962,5,0,5,,,Comedy|Drama,Comedy
41589,Trading Mom,en,0,0,1994-05-13,1994,5,82,1.3568,12,0,12,,,Comedy|Family,Comedy
41590,Trial by Jury,en,0,0,1994-09-09,1994,9,107,0.8559,5,2,5,6.0,,Action|Drama|Thriller,Action
41591,The Scarf,en,0,0,1951-04-06,1951,4,93,0.5269,3,0,3,,,Drama|Mystery|Thriller,Drama
41592,StreetDance 3D,en,5773100,18144030,2010-05-19,2010,5,98,4.2903,98,0,98,,3.1429,Drama,Drama
41593,"Quo vadis, baby?",it,0,0,2005-05-27,2005,5,105,0.3598,10,0,10,,,,Unknown
41597,Night Train to Munich,en,0,0,1940-08-31,1940,8,95,1.5053,21,0,21,,,Drama|Thriller|War,Drama
41599,Escape,en,0,0,1948-03-01,1948,3,78,0.1513,3,0,3,,,,Unknown
41602,Charlie Countryman,en,0,11650,2013-02-09,2013,2,108,9.6097,267,1,267,3.0,,Action|Comedy|Drama|Romance|Thriller,Action
41604,Grayeagle,en,0,0,1977-12-28,1977,12,104,0.7376,3,0,3,,,Action|Western,Action
41605,Running the Sahara,en,0,0,2009-03-09,2009,3,102,0.4213,4,0,4,,,Documentary,Documentary
41608,Dio perdona … io no!,it,0,0,1967-10-31,1967,10,109,4.0384,35,0,35,,,Action|Western,Action
41609,The Three Musketeers,en,0,0,1948-10-10,1948,10,125,8.9507,21,0,21,,,Action|Adventure|Drama|Romance,Action
41610,Fracchia la belva umana,it,0,0,1981-12-22,1981,12,99,3.0537,57,0,57,,,,Unknown
41611,Jeopardy,en,0,0,1953-03-30,1953,3,69,0.7916,13,0,13,,,Drama|Thriller,Drama
41613,Bomb the System,en,0,0,2002-08-02,2002,8,93,0.2274,6,0,6,,,Drama,Drama
41614,Jinnah,ur,0,0,1998-11-07,1998,11,110,2.6125,4,0,4,,,Drama|History|War,Drama
41616,Formosa Betrayed,en,0,0,2010-02-26,2010,2,103,0.6647,2,0,2,,,Action|Adventure|Drama|Mystery|Thriller,Action
41617,In Search of Mozart,en,0,0,2006-01-04,2006,1,129,0.1193,3,0,3,,,Documentary|Music,Documentary
41619,Dinosaurier - Gegen uns seht ihr alt aus!,de,0,0,2009-12-23,2009,12,105,0.1042,1,0,1,,,Comedy|Crime|Romance,Comedy
41625,Head Office,en,0,0,1985-06-06,1985,6,90,0.6478,4,0,4,,,Comedy,Comedy
41628,Max Havoc: Curse Of The Dragon,de,0,0,2004-11-10,2004,11,90,0.0045,0,0,0,,,Action,Action
41630,No Strings Attached,en,25000000,147780440,2011-01-21,2011,1,107,8.8806,1367,8,1367,5.88,5.9112,Comedy|Romance,Comedy
41636,Get Your Stuff,en,0,0,2000-06-17,2000,6,93,1.0115,5,1,5,10.0,,Drama|Romance,Drama
41638,Broadway Damage,en,0,0,1997-08-26,1997,8,0,0.0511,1,0,1,,,,Unknown
41639,Magic & Bird: A Courtship of Rivals,en,0,0,2010-03-10,2010,3,88,0.8105,6,0,6,,,Documentary|Drama,Documentary
41645,Manjar de amor,en,0,0,2002-02-08,2002,2,0,0.5087,4,0,4,,,Drama|Foreign|Romance,Drama
